,time,iraq,barack obama,afghanistan,new york,california,gop,george w bush,wall street,john mccain,supreme court,iran,china,mitt romney,republican party,texas,hillary clinton,israel,middle east,florida,tea party,europe,bill clinton,medicare,sarah palin,washington post,christian,democratic party,russia,pakistan,ohio,vietnam,british,ronald reagan,massachusetts,social security,chicago,arizona,new york city,d c ,reagan,pentagon,virginia,jewish,european,fox news,world war ii,iowa,syria,pennsylvania
1732,10/11/2011,3,4,0,11,10,8,0,33,1,9,16,1,5,3,5,1,2,3,1,10,10,0,5,4,0,8,2,1,0,3,2,2,1,2,4,4,4,0,2,4,4,2,2,6,5,1,16,0,4
1733,10/12/2011,5,8,5,25,4,6,0,38,1,1,8,6,4,4,4,2,9,3,3,10,8,2,5,2,2,14,2,2,5,2,0,3,2,0,1,6,1,3,4,3,2,1,3,3,3,3,1,0,1
1734,10/13/2011,7,4,2,17,5,12,0,23,4,9,9,6,5,1,4,2,1,1,5,6,4,2,0,3,2,20,3,0,5,2,0,3,3,1,1,8,4,0,4,8,7,2,2,2,3,3,3,0,2
1735,10/14/2011,9,3,5,19,4,5,0,32,0,3,0,4,4,1,2,3,5,0,3,7,5,0,1,0,3,6,0,1,0,2,2,0,3,1,0,0,0,4,1,4,3,0,2,1,3,4,0,0,1
1736,10/15/2011,0,1,0,0,0,2,0,1,1,0,0,0,1,1,1,0,2,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,1,1,0,0,0
1737,10/16/2011,0,1,0,4,0,2,0,7,1,2,1,1,2,0,0,0,1,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,2,0,0,0,0,0,0,0,0,2
1738,10/17/2011,5,5,3,21,1,5,0,32,1,3,1,5,6,2,6,1,3,4,3,11,7,0,2,1,2,7,5,1,3,3,4,2,2,1,2,0,3,2,3,5,3,6,3,6,2,1,1,1,0
1739,10/18/2011,6,7,4,23,6,5,0,47,2,5,7,4,6,4,5,0,12,6,2,19,8,1,6,2,3,9,4,3,3,4,3,3,0,2,5,1,1,7,2,4,1,0,4,4,2,1,1,3,0
1740,10/19/2011,1,3,3,18,6,7,0,27,1,4,1,8,6,1,9,1,3,3,4,8,12,1,1,2,2,9,1,3,1,4,1,1,3,1,3,2,5,3,3,5,0,1,3,4,1,1,2,0,3
1741,10/20/2011,4,4,3,23,1,9,0,38,3,2,1,2,8,2,7,1,2,1,1,6,3,3,3,1,0,2,1,1,1,3,3,0,2,5,4,3,1,5,0,4,3,2,1,2,0,0,0,0,2
1742,10/21/2011,12,4,7,10,4,4,0,24,1,2,1,5,6,4,3,1,0,3,6,7,8,3,2,1,1,2,1,0,1,0,2,3,0,3,1,3,0,4,1,3,1,2,0,4,1,0,5,5,3
1743,10/22/2011,8,3,2,9,0,1,0,6,0,1,3,1,1,0,0,2,2,3,0,1,1,0,0,1,0,1,1,1,0,0,3,0,1,1,0,0,0,1,3,1,0,0,0,1,0,0,0,1,0
1744,10/23/2011,3,1,1,4,0,4,0,4,0,1,0,2,1,0,2,0,0,1,1,2,2,1,0,0,0,1,1,0,3,2,0,1,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0
1745,10/24/2011,8,3,3,11,2,1,0,19,4,4,0,3,2,2,1,1,0,0,1,5,1,1,4,0,2,0,1,2,0,4,0,3,0,0,1,1,4,2,2,0,1,1,0,0,2,1,0,0,0
1746,10/25/2011,3,3,2,17,4,4,0,13,0,1,1,2,2,3,2,0,3,0,0,8,1,2,0,1,1,2,4,1,2,4,0,0,0,0,0,0,3,4,0,3,0,2,2,0,1,2,0,1,1
1747,10/26/2011,6,3,3,4,2,1,0,10,1,3,5,2,5,2,3,0,0,3,0,9,5,1,10,0,0,0,0,0,0,0,0,2,1,1,10,1,2,0,1,2,2,2,1,1,1,1,0,1,2
1748,10/27/2011,17,2,6,6,5,2,0,23,1,6,5,0,5,3,9,0,2,1,1,3,3,0,0,0,0,3,0,1,0,1,2,4,1,1,3,2,2,0,3,4,0,0,0,2,4,1,2,1,0
1749,10/28/2011,7,6,2,11,5,4,0,19,0,2,8,2,7,0,4,0,7,2,0,4,10,2,4,0,2,3,1,1,0,1,3,0,5,1,5,1,0,1,2,5,0,1,4,4,1,0,0,2,0
1750,10/29/2011,2,2,2,0,0,2,0,2,0,1,2,0,2,1,2,2,0,0,1,1,1,2,2,0,0,0,2,0,2,1,0,0,0,0,5,0,0,0,0,1,0,1,0,0,0,0,2,0,0
1751,10/30/2011,2,0,1,4,0,2,0,4,0,0,0,0,1,2,0,0,1,1,0,2,0,0,2,0,2,0,0,0,0,1,0,0,1,1,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1752,10/31/2011,4,2,1,22,7,7,0,36,1,5,3,6,7,2,2,1,2,1,4,7,5,1,7,3,3,4,4,2,1,2,5,1,1,3,12,4,0,4,2,2,0,1,3,3,0,2,8,1,0
1753,11/1/2011,4,7,5,14,3,1,0,15,1,4,8,7,3,3,3,1,7,3,4,9,12,2,1,1,0,6,1,2,3,4,1,3,1,2,2,1,0,1,4,5,3,8,1,8,3,1,1,2,1
1754,11/2/2011,3,4,1,19,2,5,0,21,1,5,1,3,1,2,5,0,1,0,0,7,5,0,9,1,0,4,1,1,0,2,0,0,0,4,8,0,0,4,2,1,2,2,7,2,3,1,2,0,2
1755,11/3/2011,2,5,4,12,1,2,0,21,0,2,4,4,2,4,1,1,4,2,1,6,3,2,4,0,4,4,1,0,0,1,0,1,1,0,4,3,1,1,1,1,0,0,0,0,0,0,2,0,0
1756,11/4/2011,5,2,3,5,5,4,0,15,2,4,0,3,4,1,1,2,2,3,2,2,7,0,10,0,3,4,0,2,3,1,1,2,1,1,10,3,3,0,4,1,3,2,2,5,1,2,2,0,1
1757,11/5/2011,0,0,0,3,1,0,0,3,0,0,0,0,1,0,0,0,3,1,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0
1758,11/6/2011,1,3,0,3,1,2,0,5,0,0,5,1,2,0,6,1,3,1,0,1,3,1,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,2,2,0,0,0,0,0
1759,11/7/2011,8,4,5,7,2,6,0,18,0,3,4,1,2,1,3,0,7,2,1,4,5,4,5,0,3,4,2,0,1,9,2,3,2,2,7,4,0,1,1,4,1,0,1,2,1,1,1,0,1
1760,11/8/2011,7,2,6,12,7,2,0,21,0,6,5,3,2,2,13,0,4,6,4,6,9,1,1,0,1,7,1,2,7,3,3,4,2,7,2,4,4,1,2,3,4,1,0,5,0,3,1,4,2
1761,11/9/2011,6,7,3,5,7,9,0,27,0,2,9,7,6,4,7,1,3,3,2,9,11,1,2,2,1,3,5,2,0,9,2,1,4,2,2,0,2,0,2,8,1,9,0,5,1,1,6,1,2
1762,11/10/2011,4,4,2,11,8,3,0,17,0,1,3,2,2,0,4,0,9,3,1,3,12,3,5,1,1,1,1,2,1,0,3,1,2,0,4,2,0,2,1,5,1,0,6,7,1,6,1,1,1
1763,11/11/2011,11,5,9,20,9,3,0,22,1,6,1,1,2,1,5,0,1,1,4,5,8,0,2,0,1,5,1,0,0,6,9,3,2,0,2,5,1,4,4,4,0,0,3,2,1,4,0,1,4
1764,11/12/2011,3,1,1,1,2,2,0,4,0,1,1,1,2,1,0,1,7,1,0,1,1,0,0,0,0,1,0,0,0,1,3,0,1,1,0,0,1,0,2,1,1,0,0,1,0,1,1,1,0
1765,11/13/2011,0,2,0,3,3,5,0,4,0,1,0,0,1,1,1,0,0,1,0,1,0,1,2,0,0,3,2,0,0,2,1,0,0,1,2,0,1,1,1,1,0,2,0,0,0,1,0,0,0
1766,11/14/2011,7,6,4,4,6,4,1,13,0,4,6,4,6,4,3,0,5,4,2,4,15,0,3,0,0,0,0,1,2,2,2,2,3,1,2,0,0,1,4,4,1,0,0,7,1,1,2,0,1
1767,11/15/2011,16,7,5,14,3,7,0,22,2,7,12,5,6,2,3,1,7,3,2,3,9,3,5,1,6,3,1,3,4,3,5,2,3,2,4,5,0,3,2,9,0,4,1,6,2,1,1,0,1
1768,11/16/2011,5,8,3,16,2,4,0,19,0,3,7,8,8,2,6,1,7,2,2,4,1,0,5,1,3,5,0,3,2,4,2,3,1,2,5,3,3,2,2,5,0,5,0,0,2,2,2,1,3
1769,11/17/2011,9,4,5,11,8,3,0,6,1,7,3,5,1,1,1,0,1,1,1,6,5,2,3,1,3,0,1,4,2,1,3,3,1,0,1,2,1,2,3,2,2,2,1,0,0,4,1,1,2
1770,11/18/2011,5,1,2,11,3,8,0,11,0,4,5,5,1,2,2,1,4,2,3,6,7,1,6,0,4,0,3,1,2,1,1,2,1,1,4,2,8,1,5,3,5,1,1,3,1,3,3,0,2
1771,11/19/2011,1,3,0,4,3,3,0,2,0,1,3,1,2,0,1,0,1,0,1,2,2,3,0,1,0,6,0,1,0,1,0,0,1,2,0,1,0,2,1,1,0,2,2,1,0,0,1,0,0
1772,11/20/2011,1,0,1,6,2,2,0,3,0,1,2,3,3,0,3,0,1,1,0,1,11,0,0,0,0,0,2,0,0,1,0,0,0,3,0,2,0,1,0,2,1,0,0,4,0,0,3,0,0
1773,11/21/2011,7,7,4,23,5,12,0,16,1,1,3,6,9,7,10,2,9,0,0,4,9,1,9,1,5,12,3,2,1,7,4,2,2,6,6,2,1,5,4,4,3,3,1,6,3,3,5,1,2
1774,11/22/2011,10,6,8,30,14,8,0,22,3,5,5,3,6,5,7,0,2,3,2,7,4,2,4,2,2,8,2,5,5,1,1,3,2,3,8,3,2,4,2,6,6,2,0,0,3,1,5,0,1
1775,11/23/2011,12,2,7,16,7,11,0,15,2,4,8,8,7,3,2,0,13,6,3,6,5,3,3,2,1,7,3,2,2,0,1,2,1,1,3,4,2,3,2,6,2,3,1,3,0,2,9,5,1
1776,11/24/2011,1,0,1,7,1,3,0,5,0,1,0,1,0,0,1,1,1,1,0,1,0,1,2,0,0,5,0,1,1,2,0,0,0,2,2,2,1,2,0,0,0,1,3,0,0,2,0,0,0
1777,11/25/2011,1,1,1,5,1,1,0,5,0,0,0,3,1,0,0,0,2,0,0,2,4,0,0,1,0,1,0,0,1,0,2,1,0,0,0,0,1,2,0,0,1,0,1,2,1,0,0,0,0
1778,11/26/2011,2,0,1,2,1,3,0,1,0,1,3,0,2,0,0,0,5,2,1,2,1,1,0,0,1,3,2,0,0,1,0,0,1,1,0,0,3,0,1,1,1,0,0,1,1,0,1,1,0
1779,11/27/2011,1,1,0,1,5,2,0,2,0,2,3,0,2,0,0,0,1,1,0,1,5,2,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,2,0,0,1,3,0,0,0,0,0
1780,11/28/2011,8,4,2,10,7,8,0,5,1,4,7,4,8,1,2,1,7,2,5,4,3,3,6,1,2,5,2,3,5,0,1,0,1,2,3,1,1,2,3,2,0,1,7,1,2,2,6,3,1
1781,11/29/2011,5,0,4,8,1,2,0,6,0,1,3,2,0,1,1,1,4,1,1,2,4,1,2,1,0,0,0,0,3,0,1,2,1,2,2,1,0,1,4,1,3,0,1,2,0,0,1,0,1
1782,11/30/2011,3,5,3,13,3,5,0,12,3,2,4,3,2,4,3,2,3,3,4,2,2,1,2,2,0,5,2,2,2,0,0,3,0,1,2,2,3,2,2,1,2,0,0,1,3,0,6,1,2
1783,12/1/2011,4,6,5,21,6,4,0,9,3,3,0,4,2,4,15,1,1,5,5,2,4,4,1,1,4,9,1,0,5,4,2,5,4,1,1,2,1,4,2,7,3,2,0,3,0,1,2,0,1
1784,12/2/2011,2,3,3,13,3,7,0,11,3,2,5,8,5,2,4,2,0,2,1,9,11,1,0,2,0,18,2,0,2,2,4,1,0,7,1,0,2,2,3,0,0,3,0,6,5,2,4,1,0
1785,12/3/2011,2,1,0,5,4,1,0,0,1,0,2,0,1,0,0,0,3,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,1,0
1786,12/4/2011,1,0,0,1,0,1,0,3,1,0,2,0,1,0,0,1,2,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,1,0,0
1787,12/5/2011,3,4,0,11,7,11,0,12,0,1,3,5,4,1,7,1,0,0,3,3,3,2,3,0,1,3,1,1,0,4,1,2,2,0,2,1,7,0,5,5,0,2,0,2,2,1,2,1,1
1788,12/6/2011,5,6,2,11,10,3,0,19,1,3,2,2,8,3,5,3,1,1,1,5,7,1,2,2,1,7,1,2,1,3,1,3,3,1,3,3,2,2,1,4,0,1,1,4,2,1,7,0,2
1789,12/7/2011,5,3,3,13,9,8,0,9,3,4,4,5,3,5,2,6,0,2,3,4,0,1,1,0,3,5,1,3,1,1,1,1,1,1,0,0,5,1,1,1,8,2,1,0,1,1,2,0,0
1790,12/8/2011,10,7,5,13,2,9,0,14,1,2,5,1,7,1,6,2,3,2,7,4,6,3,5,0,3,3,1,3,0,3,3,4,6,2,2,4,0,0,2,7,1,1,0,4,1,2,6,1,1
1791,12/9/2011,5,7,1,8,7,10,0,9,2,2,6,3,6,3,1,3,4,4,1,6,4,1,8,0,1,7,1,1,1,2,2,0,2,1,9,2,3,3,3,3,2,1,2,2,1,0,3,1,0
1792,12/10/2011,0,1,0,2,1,1,0,4,0,1,2,1,2,1,1,1,4,1,0,3,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4,1,0,0,1,0,0
1793,12/11/2011,2,1,1,5,2,4,0,3,2,0,1,0,2,0,3,1,1,0,0,3,0,0,0,1,0,2,1,0,0,2,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,2,1,1
1794,12/12/2011,8,6,1,11,6,7,0,19,1,6,5,4,10,0,2,2,18,7,3,5,4,3,2,0,2,5,2,0,0,1,0,1,0,1,0,4,0,1,2,2,0,2,12,1,8,2,10,2,2
1795,12/13/2011,6,7,8,4,7,2,0,13,2,5,2,1,7,5,5,1,2,5,3,9,6,2,4,4,3,10,0,0,0,2,3,0,2,4,5,2,1,2,7,6,2,1,2,2,4,4,10,1,1
1796,12/14/2011,4,1,2,5,1,2,0,4,1,4,2,1,3,0,5,1,5,1,1,2,3,1,1,1,3,5,0,1,1,4,1,2,1,5,1,1,1,2,0,3,1,1,3,1,2,0,2,2,3
1797,12/15/2011,10,3,3,8,7,5,0,15,1,5,4,3,4,4,2,0,2,2,5,4,3,1,6,1,1,9,0,0,1,0,0,0,2,1,1,0,0,2,3,6,1,1,1,2,2,1,14,1,1
1798,12/16/2011,6,3,2,8,2,5,0,4,0,3,5,2,4,3,2,2,15,3,3,2,1,1,1,1,3,3,0,1,0,1,1,2,5,1,2,0,2,1,3,11,2,1,4,0,2,2,9,1,0
1799,12/17/2011,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1800,12/18/2011,11,3,2,5,1,5,0,4,2,1,3,1,3,2,4,0,4,2,2,2,3,0,1,1,0,0,1,2,1,0,0,0,1,1,1,0,0,0,0,4,5,0,2,2,0,1,3,0,0
1801,12/19/2011,13,6,6,17,9,9,0,12,3,7,12,13,6,3,7,0,6,8,2,1,6,5,10,0,3,6,2,5,3,2,3,2,3,2,4,3,1,4,3,5,3,0,3,3,1,2,7,2,2
1802,12/20/2011,14,0,2,14,3,6,0,7,2,1,9,5,8,3,5,1,18,1,3,4,4,0,0,2,3,5,2,1,2,2,1,0,1,5,1,1,0,2,1,3,3,1,10,1,1,1,9,0,1
1803,12/21/2011,3,3,2,11,5,6,0,9,3,7,2,0,4,7,2,1,1,3,3,8,7,2,1,0,1,0,1,1,1,2,0,1,1,2,0,2,4,1,2,1,1,0,1,5,1,1,3,0,0
1804,12/22/2011,6,3,0,10,3,5,0,8,2,1,7,2,4,1,2,0,5,4,1,3,5,2,4,1,1,5,0,2,1,0,0,2,1,3,5,4,0,1,3,4,0,0,1,2,2,1,6,1,0
1805,12/23/2011,5,1,2,4,1,2,0,9,0,1,3,1,4,1,2,0,2,1,2,5,1,0,3,2,2,9,1,1,0,1,2,0,0,1,0,0,0,1,4,2,0,1,3,0,2,0,2,0,0
1806,12/24/2011,6,2,0,1,1,2,0,0,1,0,2,1,2,1,2,0,0,0,1,1,0,0,0,1,1,2,1,0,0,1,3,0,1,1,0,0,0,0,0,3,0,1,0,0,0,0,2,0,1
1807,12/25/2011,7,2,1,5,8,4,0,2,0,2,3,0,5,2,1,1,1,1,2,1,0,1,0,1,0,0,1,0,0,0,2,0,0,1,0,0,0,1,0,0,2,0,3,0,1,1,4,0,0
1808,12/26/2011,3,2,0,5,1,3,0,5,0,0,1,0,2,1,1,0,0,0,2,1,2,0,3,0,0,0,2,1,0,1,0,2,0,0,2,1,0,1,0,0,0,0,0,2,0,0,3,1,0
1809,12/27/2011,13,4,7,10,0,4,0,4,3,2,11,6,5,4,0,2,5,6,1,4,4,0,1,0,0,1,1,1,5,0,1,1,0,1,1,2,0,3,1,1,3,2,0,1,0,1,4,2,0
1810,12/28/2011,8,4,1,5,1,10,1,3,1,3,1,2,2,5,0,3,1,2,1,2,7,1,2,0,1,18,1,0,0,0,2,3,1,0,1,2,1,0,0,2,0,0,0,4,2,1,11,0,0
1811,12/29/2011,1,3,2,4,1,5,0,2,0,2,4,1,4,1,4,0,3,2,3,2,2,2,1,1,1,3,0,1,1,0,1,2,1,0,1,0,0,0,3,1,0,0,0,2,1,0,5,0,0
1812,12/30/2011,5,4,2,3,8,6,0,7,1,7,5,2,9,4,5,0,8,4,1,2,9,1,6,0,2,6,2,2,0,2,3,0,2,2,2,1,2,1,2,2,0,2,0,5,1,1,4,2,2
1813,12/31/2011,7,2,1,6,3,5,0,7,0,2,1,1,3,3,2,2,1,3,1,3,5,0,2,1,0,2,3,1,1,1,0,1,0,0,2,0,0,1,1,1,0,0,0,2,0,0,3,0,1
1814,1/1/2012,5,1,0,2,0,1,0,4,0,2,0,2,1,2,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,0,0,0,0,0,1,0,1,1,0,1,0,0
1815,1/2/2012,4,9,1,5,1,10,0,5,1,2,3,6,11,8,4,3,3,2,5,2,5,3,0,0,0,5,3,1,4,2,2,1,1,4,1,0,1,0,1,1,0,2,1,2,1,1,18,1,1
1816,1/3/2012,7,10,2,11,2,5,0,10,4,8,7,3,13,4,4,2,3,2,4,7,3,1,2,2,0,8,1,3,2,2,0,6,4,2,5,1,1,1,3,7,1,2,1,2,1,2,22,1,3
1817,1/4/2012,5,7,6,7,0,10,0,8,1,7,6,1,15,2,7,0,1,1,4,7,2,4,3,1,0,14,4,0,2,2,0,2,1,4,2,0,0,0,2,3,0,0,2,1,2,1,28,0,4
1818,1/5/2012,7,7,3,5,2,10,0,5,1,5,6,2,8,6,2,0,5,2,3,2,2,0,3,1,3,16,0,2,2,1,0,0,2,2,2,3,2,0,1,3,3,2,0,0,4,2,11,3,5
1819,1/6/2012,5,3,2,8,4,9,0,7,2,8,5,3,8,0,3,0,4,3,3,3,7,3,0,0,0,11,1,1,2,2,2,2,4,4,3,2,5,2,1,7,1,0,1,4,1,1,8,1,2
1820,1/7/2012,1,1,1,0,4,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1821,1/8/2012,2,1,2,1,2,5,0,8,1,5,1,0,4,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,2,3,0,1,2,1,1,1,0,0,3,0,1,0,0,0,0,3,0,1
1822,1/9/2012,4,11,2,10,6,15,0,9,5,5,4,7,14,5,2,5,7,3,3,5,12,2,2,2,5,5,2,6,0,3,2,1,3,7,1,3,0,3,1,6,0,3,2,8,4,3,14,2,4
1823,1/10/2012,8,4,5,13,15,10,0,9,4,7,9,11,19,7,8,5,9,3,4,3,10,2,0,1,1,7,6,4,3,0,8,0,2,4,1,2,6,2,1,5,5,3,0,6,1,2,12,2,1
1824,1/11/2012,1,6,2,7,11,11,0,6,4,8,1,9,13,2,3,1,2,0,6,4,12,3,2,1,2,1,1,1,0,4,2,0,1,9,2,1,2,2,0,3,1,1,0,8,3,2,10,0,4
1825,1/12/2012,7,5,5,9,1,8,0,6,2,8,8,8,14,4,3,2,4,4,1,5,12,0,0,0,0,4,0,1,2,1,2,3,1,5,0,2,1,2,0,2,2,1,1,7,0,2,3,0,0
1826,1/13/2012,1,6,1,3,4,3,0,6,0,6,1,0,10,5,8,0,1,2,0,6,3,1,2,0,0,3,2,0,0,0,1,0,1,3,1,2,0,0,0,7,1,0,3,2,0,0,3,0,0
1827,1/14/2012,1,2,1,7,2,1,0,2,1,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0
1828,1/15/2012,2,0,3,5,1,7,0,4,4,0,5,2,9,4,3,0,2,0,3,2,7,0,1,0,1,6,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,2,4,0,0,3,0,1
1829,1/16/2012,2,8,2,11,5,5,0,9,1,3,5,2,14,6,6,0,2,1,4,4,7,0,2,2,1,5,0,3,4,1,3,1,2,3,5,3,0,2,3,6,1,0,2,5,1,0,5,0,4
1830,1/17/2012,10,3,6,6,5,2,0,4,3,7,14,4,4,5,5,0,10,3,0,2,11,0,1,0,4,4,2,3,5,0,6,1,1,0,0,1,6,3,2,3,5,0,5,7,0,1,0,1,0
1831,1/18/2012,5,3,2,6,0,13,1,5,3,5,11,5,14,4,8,3,6,2,4,10,5,1,1,0,2,4,2,2,2,0,1,2,0,3,2,1,2,0,0,6,1,2,0,4,3,0,5,2,1
1832,1/19/2012,5,5,5,12,9,8,0,6,4,3,5,3,12,4,9,3,7,5,3,3,5,1,1,4,1,15,0,1,2,1,4,3,2,7,3,2,1,1,2,4,2,0,6,3,2,1,6,1,1
1833,1/20/2012,5,4,1,12,6,6,0,8,5,6,6,3,16,4,5,1,5,5,5,4,5,3,1,1,4,3,0,2,4,0,0,1,3,4,1,1,0,0,2,6,3,0,1,2,0,0,7,1,3
1834,1/21/2012,0,0,0,2,0,2,0,0,0,1,0,0,2,1,1,0,0,0,1,1,2,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
1835,1/22/2012,1,4,1,7,3,6,0,6,0,5,0,1,8,2,2,0,0,0,3,3,3,0,3,2,0,3,0,0,0,1,1,0,2,2,5,0,0,1,1,2,0,1,0,1,2,0,3,0,0
1836,1/23/2012,5,7,3,19,4,9,0,12,1,13,8,7,16,5,13,1,11,6,5,7,4,3,4,3,2,6,0,2,1,5,1,0,1,5,2,1,1,3,3,2,5,3,2,2,1,1,5,1,4
1837,1/24/2012,14,5,8,14,12,10,0,12,1,9,10,5,14,3,1,0,4,4,13,5,7,2,1,1,3,2,0,2,2,0,0,2,2,3,1,4,1,1,5,7,1,2,0,5,4,1,4,0,3
1838,1/25/2012,4,6,2,10,2,6,0,9,1,7,8,7,13,4,1,1,10,2,7,4,8,2,4,1,0,3,1,0,2,1,0,1,3,4,3,0,1,0,1,8,0,1,1,4,4,3,2,2,0
1839,1/26/2012,4,13,4,7,0,13,0,7,3,5,12,5,16,3,2,0,5,2,13,3,10,1,7,1,4,4,1,3,6,2,0,1,2,2,8,1,2,1,2,3,2,3,2,5,3,2,2,1,3
1840,1/27/2012,3,11,3,8,3,10,0,6,2,4,2,4,15,1,0,3,2,2,12,1,2,1,1,0,2,1,0,0,1,0,2,0,3,6,1,2,2,1,2,6,2,0,0,1,1,3,1,1,1
1841,1/28/2012,0,2,1,1,0,0,0,1,0,0,2,1,2,0,0,0,2,0,1,0,4,1,0,0,0,3,0,0,1,0,1,1,1,1,0,1,0,0,0,1,0,0,1,3,0,0,0,0,0
1842,1/29/2012,3,4,1,9,1,1,0,7,1,1,8,1,10,2,1,3,4,2,7,0,2,2,1,1,1,1,0,0,0,3,0,1,1,5,0,1,0,0,1,4,1,2,4,1,1,0,1,2,2
1843,1/30/2012,3,7,3,12,5,17,0,8,4,3,9,5,16,6,8,1,3,3,17,10,12,4,5,3,3,2,3,1,2,3,3,0,7,12,6,0,6,2,4,12,1,1,3,7,3,2,3,1,1
1844,1/31/2012,5,8,2,10,6,6,0,9,1,5,10,4,17,5,3,1,6,2,15,8,8,1,4,3,3,8,1,1,1,1,0,2,2,4,6,6,3,1,6,5,1,1,5,4,3,1,5,0,1
1845,2/1/2012,3,7,3,8,3,7,0,3,2,3,2,1,13,6,3,1,12,1,19,3,6,4,0,0,2,4,5,0,1,2,2,1,2,5,1,4,4,2,2,3,2,2,2,3,2,1,1,1,1
1846,2/2/2012,12,8,8,11,11,11,0,7,4,9,4,3,13,6,4,1,5,2,13,2,11,3,3,3,0,5,1,1,1,2,1,2,0,3,3,2,1,1,1,3,2,1,4,9,0,2,5,2,0
1847,2/3/2012,2,3,1,10,6,4,0,6,1,7,4,1,10,3,1,0,0,0,5,4,4,1,1,1,1,3,1,0,0,2,0,1,1,5,1,1,1,1,4,1,1,3,1,2,1,1,2,0,2
1848,2/4/2012,1,0,0,1,0,1,0,2,0,0,1,0,2,1,2,0,0,0,2,0,0,0,0,1,0,7,1,0,0,0,0,1,1,1,1,0,0,0,0,3,0,0,0,0,0,0,1,1,1
1849,2/5/2012,1,2,1,3,0,2,0,2,0,0,1,0,2,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,2,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0
1850,2/6/2012,6,3,3,8,2,4,0,6,2,8,6,3,11,4,1,0,7,2,4,3,4,1,0,0,2,8,2,3,4,1,1,1,3,7,0,4,0,1,2,4,2,2,6,3,0,1,2,2,1
1851,2/7/2012,4,7,1,12,15,8,0,6,5,19,5,4,14,6,4,2,4,1,10,3,2,1,0,1,4,7,1,2,1,1,1,1,4,8,1,1,4,1,3,7,1,4,1,2,1,1,11,2,2
1852,2/8/2012,9,1,2,4,9,9,0,11,3,9,5,7,11,6,1,2,4,3,8,4,6,0,1,1,1,7,3,3,3,2,1,4,1,5,0,3,0,0,1,4,2,5,2,2,3,0,3,6,1
1853,2/9/2012,3,4,1,10,4,2,0,6,2,6,5,4,12,3,0,2,9,5,5,1,7,0,5,1,1,8,2,1,2,7,3,2,1,2,4,1,2,0,1,3,3,1,0,4,3,2,1,0,0
1854,2/10/2012,1,7,0,10,11,7,0,6,0,13,11,3,9,3,2,0,8,3,2,2,5,0,0,1,1,8,1,0,0,3,4,0,2,3,2,1,2,3,2,5,0,2,4,3,4,2,3,3,6
1855,2/11/2012,0,2,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
1856,2/12/2012,1,0,1,8,1,1,0,1,0,0,3,1,2,0,0,0,0,0,0,1,1,0,2,0,1,0,0,0,4,0,2,0,0,0,2,2,0,1,0,0,0,0,0,1,0,1,0,0,0
1857,2/13/2012,6,3,2,7,5,4,0,2,1,9,2,5,5,5,0,1,1,3,3,1,8,0,2,1,1,11,2,1,2,2,3,1,0,4,3,0,2,0,1,1,1,2,1,5,0,4,2,2,0
1858,2/14/2012,4,3,3,8,4,4,0,5,0,4,2,4,6,2,2,0,3,3,1,1,4,2,3,1,3,3,0,0,0,5,2,2,2,2,4,0,0,1,2,5,3,0,1,2,1,3,2,0,0
